threshold,validation_f1
29.94014799164002,0.24742268041237114
30.046383765806635,0.22916666666666666
30.152619539973248,0.21052631578947367
30.25885531413986,0.19148936170212766
30.365091088306475,0.16216216216216217
30.471326862473088,0.13186813186813187
30.577562636639698,0.1111111111111111
30.68379841080631,0.1111111111111111
30.790034184972924,0.1005586592178771
30.896269959139538,0.0898876404494382
31.00250573330615,0.0898876404494382
31.108741507472764,0.05714285714285714
31.214977281639374,0.05714285714285714
31.321213055805988,0.04597701149425287
31.4274488299726,0.04597701149425287
31.533684604139214,0.011695906432748537
31.639920378305828,0.011695906432748537
31.74615615247244,0.011695906432748537
31.85239192663905,0.011695906432748537
31.958627700805664,0.0
